InvoiceDate,Customer ID,Country
2009-12-01 12:20:00,14341.0,United Kingdom
2009-12-01 12:22:00,17804.0,United Kingdom
2009-12-01 12:30:00,14156.0,EIRE
2009-12-01 12:30:00,13599.0,United Kingdom
2009-12-01 12:33:00,13768.0,United Kingdom
2009-12-01 12:33:00,14156.0,EIRE
2009-12-01 12:35:00,17641.0,United Kingdom
2009-12-01 12:36:00,17063.0,United Kingdom
2009-12-01 12:41:00,13545.0,United Kingdom
2009-12-01 12:43:00,13767.0,United Kingdom
2009-12-01 12:44:00,16955.0,United Kingdom
2009-12-01 12:47:00,15719.0,United Kingdom
2009-12-01 12:52:00,12490.0,France
2009-12-01 12:54:00,15793.0,United Kingdom
2009-12-01 12:55:00,17056.0,United Kingdom
2009-12-01 12:56:00,13526.0,United Kingdom
2009-12-01 12:57:00,14654.0,United Kingdom
2009-12-01 13:07:00,17998.0,United Kingdom
2009-12-01 13:09:00,13526.0,United Kingdom
2009-12-01 13:13:00,13526.0,United Kingdom
2009-12-01 13:14:00,13526.0,United Kingdom
2009-12-01 13:16:00,17742.0,United Kingdom
2009-12-01 13:19:00,15326.0,United Kingdom
2009-12-01 13:20:00,14478.0,United Kingdom
2009-12-01 13:20:00,15005.0,United Kingdom
2009-12-01 13:28:00,15967.0,United Kingdom
2009-12-01 13:29:00,15967.0,United Kingdom
2009-12-01 13:29:00,17611.0,United Kingdom
2009-12-01 13:29:00,15051.0,United Kingdom
2009-12-01 13:31:00,13097.0,United Kingdom
2009-12-01 13:37:00,13590.0,United Kingdom
2009-12-01 13:38:00,14030.0,United Kingdom
2009-12-01 13:38:00,15984.0,United Kingdom
2009-12-01 13:40:00,17091.0,United Kingdom
2009-12-01 13:41:00,16887.0,United Kingdom
2009-12-01 13:43:00,12921.0,United Kingdom
2009-12-01 13:47:00,14621.0,United Kingdom
2009-12-01 13:47:00,14543.0,United Kingdom
2009-12-01 13:47:00,15945.0,United Kingdom
2009-12-01 13:48:00,18037.0,United Kingdom
2009-12-01 13:49:00,15662.0,United Kingdom
2009-12-01 13:50:00,15380.0,United Kingdom
2009-12-01 13:52:00,16422.0,United Kingdom
2009-12-01 14:01:00,13711.0,United Kingdom
2009-12-01 14:02:00,16150.0,United Kingdom
2009-12-01 14:14:00,13110.0,United Kingdom
2009-12-01 14:17:00,12921.0,United Kingdom
2009-12-01 14:19:00,12836.0,United Kingdom
2009-12-01 14:19:00,18287.0,United Kingdom
2009-12-01 14:19:00,15005.0,United Kingdom
2009-12-01 14:20:00,15254.0,United Kingdom
2009-12-01 14:35:00,16620.0,United Kingdom
2009-12-01 14:40:00,12758.0,Portugal
2009-12-01 14:47:00,14558.0,United Kingdom
2009-12-01 14:48:00,17961.0,United Kingdom
2009-12-01 14:52:00,17485.0,United Kingdom
2009-12-01 14:53:00,15601.0,United Kingdom
2009-12-01 14:56:00,13585.0,United Kingdom
2009-12-01 14:59:00,13442.0,United Kingdom
2009-12-01 15:18:00,13381.0,United Kingdom
2009-12-01 15:19:00,13381.0,United Kingdom
2009-12-01 15:26:00,16763.0,United Kingdom
2009-12-01 15:34:00,17345.0,United Kingdom
2009-12-01 15:36:00,17243.0,United Kingdom
2009-12-01 16:05:00,14865.0,United Kingdom
2009-12-01 16:17:00,17345.0,United Kingdom
2009-12-01 16:18:00,13819.0,United Kingdom
2009-12-01 16:26:00,15750.0,United Kingdom
2009-12-01 16:30:00,15808.0,United Kingdom
2009-12-01 16:34:00,17191.0,United Kingdom
2009-12-01 16:44:00,13748.0,United Kingdom
2009-12-01 16:48:00,17804.0,United Kingdom
2009-12-01 17:08:00,15265.0,United Kingdom
2009-12-01 17:19:00,15750.0,United Kingdom
2009-12-01 17:28:00,17428.0,United Kingdom
2009-12-01 17:31:00,15485.0,United Kingdom
2009-12-01 17:45:00,17246.0,United Kingdom
2009-12-01 17:50:00,15485.0,United Kingdom
2009-12-01 18:03:00,14061.0,United Kingdom
2009-12-01 18:07:00,14108.0,United Kingdom
2009-12-01 18:13:00,13648.0,United Kingdom
2009-12-01 18:35:00,16563.0,United Kingdom
2009-12-01 19:19:00,16701.0,United Kingdom
2009-12-02 08:15:00,12842.0,United Kingdom
2009-12-02 08:16:00,14302.0,United Kingdom
2009-12-02 08:58:00,14135.0,United Kingdom
2009-12-02 09:21:00,14831.0,United Kingdom
2009-12-02 09:23:00,14831.0,United Kingdom
2009-12-02 09:35:00,15602.0,United Kingdom
2009-12-02 09:47:00,13777.0,United Kingdom
2009-12-02 09:49:00,13777.0,United Kingdom
2009-12-02 09:50:00,14000.0,United Kingdom
2009-12-02 09:57:00,16823.0,United Kingdom
2009-12-02 10:00:00,16163.0,United Kingdom
2009-12-02 10:02:00,17998.0,United Kingdom
2009-12-02 10:02:00,17193.0,United Kingdom
2009-12-02 10:08:00,15759.0,United Kingdom
2009-12-02 10:09:00,16131.0,United Kingdom
2009-12-02 10:15:00,14560.0,United Kingdom
2009-12-02 10:28:00,12523.0,France
2009-12-02 10:34:00,17019.0,United Kingdom
2009-12-02 10:41:00,17087.0,United Kingdom
2009-12-02 10:42:00,14894.0,United Kingdom
2009-12-02 10:46:00,15353.0,United Kingdom
2009-12-02 10:48:00,16202.0,United Kingdom
2009-12-02 10:51:00,16700.0,United Kingdom
2009-12-02 10:52:00,16700.0,United Kingdom
2009-12-02 10:52:00,17511.0,United Kingdom
2009-12-02 10:55:00,12755.0,Japan
2009-12-02 10:58:00,14299.0,United Kingdom
2009-12-02 11:07:00,17949.0,United Kingdom
2009-12-02 11:09:00,17949.0,United Kingdom
2009-12-02 11:18:00,14799.0,United Kingdom
2009-12-02 11:20:00,15311.0,United Kingdom
2009-12-02 11:24:00,16550.0,United Kingdom
2009-12-02 11:26:00,12980.0,United Kingdom
2009-12-02 11:31:00,14425.0,United Kingdom
2009-12-02 11:33:00,15353.0,United Kingdom
2009-12-02 11:34:00,17818.0,United Kingdom
2009-12-02 11:36:00,13623.0,United Kingdom
2009-12-02 11:43:00,13654.0,United Kingdom
2009-12-02 11:45:00,17189.0,United Kingdom
2009-12-02 11:47:00,13269.0,United Kingdom
2009-12-02 11:48:00,13269.0,United Kingdom
2009-12-02 11:51:00,14653.0,United Kingdom
2009-12-02 11:52:00,17019.0,United Kingdom
2009-12-02 11:53:00,15542.0,United Kingdom
2009-12-02 11:55:00,13564.0,United Kingdom
2009-12-02 11:59:00,16467.0,United Kingdom
2009-12-02 11:59:00,15833.0,United Kingdom
2009-12-02 12:06:00,15542.0,United Kingdom
2009-12-02 12:06:00,14527.0,United Kingdom
2009-12-02 12:09:00,17476.0,United Kingdom
2009-12-02 12:13:00,15287.0,United Kingdom
2009-12-02 12:13:00,14440.0,United Kingdom
2009-12-02 12:15:00,15680.0,United Kingdom
2009-12-02 12:19:00,15581.0,United Kingdom
2009-12-02 12:22:00,13740.0,United Kingdom
2009-12-02 12:23:00,13070.0,United Kingdom
2009-12-02 12:26:00,17768.0,United Kingdom
2009-12-02 12:28:00,12948.0,United Kingdom
2009-12-02 12:32:00,15581.0,United Kingdom
2009-12-02 12:34:00,16797.0,United Kingdom
2009-12-02 12:38:00,14667.0,United Kingdom
2009-12-02 12:39:00,17377.0,United Kingdom
2009-12-02 12:43:00,15581.0,United Kingdom
2009-12-02 12:44:00,14467.0,United Kingdom
2009-12-02 12:46:00,13457.0,United Kingdom
2009-12-02 12:47:00,18108.0,United Kingdom
2009-12-02 12:54:00,16210.0,United Kingdom
2009-12-02 13:00:00,17377.0,United Kingdom
2009-12-02 13:02:00,17867.0,United Kingdom
2009-12-02 13:06:00,14669.0,United Kingdom
2009-12-02 13:10:00,17909.0,United Kingdom
2009-12-02 13:20:00,16086.0,United Kingdom
2009-12-02 13:22:00,16711.0,United Kingdom
2009-12-02 13:23:00,14739.0,United Kingdom
2009-12-02 13:23:00,16233.0,United Kingdom
2009-12-02 13:26:00,14204.0,United Kingdom
2009-12-02 13:32:00,17606.0,United Kingdom
2009-12-02 13:33:00,16797.0,United Kingdom
2009-12-02 13:34:00,16126.0,United Kingdom
2009-12-02 13:39:00,17867.0,United Kingdom
2009-12-02 13:51:00,17412.0,United Kingdom
2009-12-02 13:53:00,16525.0,United Kingdom
2009-12-02 13:53:00,13313.0,United Kingdom
2009-12-02 13:57:00,13623.0,United Kingdom
2009-12-02 13:58:00,12435.0,Denmark
2009-12-02 14:06:00,14549.0,United Kingdom
2009-12-02 14:09:00,14106.0,United Kingdom
2009-12-02 14:09:00,14980.0,United Kingdom
2009-12-02 14:15:00,15061.0,United Kingdom
2009-12-02 14:21:00,14396.0,United Kingdom
2009-12-02 14:22:00,14122.0,United Kingdom
2009-12-02 14:34:00,16987.0,United Kingdom
2009-12-02 14:43:00,12471.0,Germany
2009-12-02 14:52:00,17809.0,United Kingdom
2009-12-02 14:55:00,15917.0,United Kingdom
2009-12-02 14:56:00,14987.0,United Kingdom
2009-12-02 15:01:00,14080.0,United Kingdom
2009-12-02 15:04:00,16200.0,United Kingdom
2009-12-02 15:10:00,15794.0,United Kingdom
2009-12-02 15:15:00,16200.0,United Kingdom
2009-12-02 15:16:00,15523.0,United Kingdom
2009-12-02 15:17:00,15523.0,United Kingdom
2009-12-02 15:28:00,15615.0,United Kingdom
2009-12-02 15:29:00,15615.0,United Kingdom
2009-12-02 15:38:00,18001.0,United Kingdom
2009-12-02 15:41:00,17841.0,United Kingdom
2009-12-02 15:44:00,13089.0,United Kingdom
2009-12-02 15:44:00,15917.0,United Kingdom
2009-12-02 15:51:00,15989.0,United Kingdom
2009-12-02 16:02:00,17660.0,United Kingdom
2009-12-02 16:18:00,13313.0,United Kingdom
2009-12-02 16:24:00,12437.0,France
2009-12-02 16:24:00,13313.0,United Kingdom
2009-12-02 16:49:00,14841.0,United Kingdom
2009-12-02 16:52:00,14646.0,Netherlands
2009-12-02 16:53:00,14646.0,Netherlands
2009-12-02 16:59:00,15482.0,United Kingdom
2009-12-02 17:06:00,16156.0,United Kingdom
2009-12-02 17:18:00,17716.0,United Kingdom
2009-12-03 07:25:00,12779.0,Poland
2009-12-03 07:57:00,13611.0,United Kingdom
2009-12-03 09:10:00,15255.0,United Kingdom
2009-12-03 09:44:00,14771.0,United Kingdom
2009-12-03 09:52:00,14838.0,United Kingdom
2009-12-03 10:02:00,13979.0,United Kingdom
2009-12-03 10:03:00,13800.0,United Kingdom
2009-12-03 10:16:00,14483.0,United Kingdom
2009-12-03 10:17:00,14915.0,United Kingdom
2009-12-03 10:20:00,13753.0,United Kingdom
2009-12-03 10:20:00,16301.0,United Kingdom
2009-12-03 10:23:00,15482.0,United Kingdom
2009-12-03 10:26:00,13931.0,United Kingdom
2009-12-03 10:26:00,12705.0,Germany
2009-12-03 10:28:00,13931.0,United Kingdom
2009-12-03 10:28:00,12921.0,United Kingdom
2009-12-03 10:37:00,17035.0,United Kingdom
2009-12-03 10:37:00,15194.0,United Kingdom
2009-12-03 10:49:00,14347.0,United Kingdom
2009-12-03 10:51:00,12934.0,United Kingdom
2009-12-03 10:57:00,12484.0,Spain
2009-12-03 10:58:00,14895.0,United Kingdom
2009-12-03 11:03:00,17865.0,United Kingdom
2009-12-03 11:09:00,15291.0,United Kingdom
2009-12-03 11:10:00,17209.0,United Kingdom
2009-12-03 11:19:00,15658.0,United Kingdom
2009-12-03 11:25:00,17314.0,United Kingdom
2009-12-03 11:34:00,17155.0,United Kingdom
2009-12-03 11:45:00,15965.0,United Kingdom
2009-12-03 11:46:00,17322.0,United Kingdom
2009-12-03 11:51:00,16159.0,United Kingdom
2009-12-03 11:53:00,14051.0,United Kingdom
2009-12-03 11:57:00,13993.0,United Kingdom
2009-12-03 12:02:00,17411.0,United Kingdom
2009-12-03 12:10:00,15768.0,United Kingdom
2009-12-03 12:13:00,12835.0,United Kingdom
2009-12-03 12:15:00,15061.0,United Kingdom
2009-12-03 12:27:00,15179.0,United Kingdom
2009-12-03 12:27:00,17069.0,United Kingdom
2009-12-03 12:27:00,16918.0,United Kingdom
2009-12-03 12:28:00,15466.0,United Kingdom
2009-12-03 12:31:00,14159.0,United Kingdom
2009-12-03 12:31:00,17940.0,United Kingdom
2009-12-03 12:34:00,17581.0,United Kingdom
2009-12-03 12:36:00,17581.0,United Kingdom
2009-12-03 12:37:00,17581.0,United Kingdom
2009-12-03 12:38:00,16168.0,United Kingdom
2009-12-03 12:40:00,14606.0,United Kingdom
2009-12-03 12:45:00,17287.0,United Kingdom
2009-12-03 12:50:00,17287.0,United Kingdom
2009-12-03 13:02:00,17913.0,United Kingdom
2009-12-03 13:02:00,13416.0,United Kingdom
2009-12-03 13:03:00,16779.0,United Kingdom
2009-12-03 13:04:00,15794.0,United Kingdom
2009-12-03 13:05:00,17913.0,United Kingdom
2009-12-03 13:06:00,16163.0,United Kingdom
2009-12-03 13:09:00,13895.0,United Kingdom
2009-12-03 13:17:00,14057.0,United Kingdom
2009-12-03 13:22:00,17017.0,United Kingdom
2009-12-03 13:25:00,13208.0,United Kingdom
2009-12-03 13:25:00,17465.0,United Kingdom
2009-12-03 13:26:00,17465.0,United Kingdom
2009-12-03 13:30:00,18102.0,United Kingdom
2009-12-03 13:32:00,13468.0,United Kingdom
2009-12-03 13:42:00,18102.0,United Kingdom
2009-12-03 13:46:00,13485.0,United Kingdom
2009-12-03 13:49:00,17271.0,United Kingdom
2009-12-03 13:51:00,16139.0,United Kingdom
2009-12-03 13:58:00,15061.0,United Kingdom
2009-12-03 14:00:00,15953.0,United Kingdom
2009-12-03 14:02:00,15856.0,United Kingdom
2009-12-03 14:06:00,13085.0,United Kingdom
2009-12-03 14:07:00,13085.0,United Kingdom
2009-12-03 14:07:00,14967.0,United Kingdom
2009-12-03 14:11:00,16497.0,United Kingdom
2009-12-03 14:28:00,17764.0,United Kingdom
2009-12-03 14:36:00,14905.0,United Kingdom
2009-12-03 14:42:00,18229.0,United Kingdom
2009-12-03 14:43:00,13001.0,United Kingdom
2009-12-03 15:09:00,17293.0,United Kingdom
2009-12-03 15:09:00,17853.0,United Kingdom
2009-12-03 15:15:00,15550.0,United Kingdom
2009-12-03 15:20:00,13531.0,United Kingdom
2009-12-03 15:32:00,13786.0,United Kingdom
2009-12-03 15:34:00,14952.0,United Kingdom
2009-12-03 15:35:00,14031.0,United Kingdom
2009-12-03 15:43:00,12937.0,United Kingdom
2009-12-03 15:48:00,17949.0,United Kingdom
2009-12-03 15:49:00,15601.0,United Kingdom
2009-12-03 15:50:00,15581.0,United Kingdom
2009-12-03 15:52:00,17949.0,United Kingdom
2009-12-03 15:53:00,15581.0,United Kingdom
2009-12-03 15:54:00,16612.0,United Kingdom
2009-12-03 15:54:00,17949.0,United Kingdom
2009-12-03 15:56:00,17949.0,United Kingdom
2009-12-03 15:56:00,12949.0,United Kingdom
2009-12-03 16:02:00,14958.0,United Kingdom
2009-12-03 16:06:00,13457.0,United Kingdom
2009-12-03 16:09:00,17329.0,United Kingdom
2009-12-03 16:11:00,17576.0,United Kingdom
2009-12-03 16:12:00,16736.0,United Kingdom
2009-12-03 16:21:00,13001.0,United Kingdom
2009-12-03 16:24:00,14644.0,United Kingdom
2009-12-03 16:40:00,14898.0,United Kingdom
2009-12-03 16:47:00,14662.0,United Kingdom
2009-12-03 16:49:00,17414.0,United Kingdom
2009-12-03 16:51:00,14755.0,United Kingdom
2009-12-03 16:52:00,14755.0,United Kingdom
2009-12-03 16:54:00,17576.0,United Kingdom
2009-12-03 17:04:00,13037.0,United Kingdom
2009-12-03 17:12:00,14710.0,United Kingdom
2009-12-03 17:29:00,18168.0,United Kingdom
2009-12-03 17:32:00,17679.0,United Kingdom
2009-12-03 17:33:00,17679.0,United Kingdom
2009-12-03 17:38:00,16570.0,United Kingdom
2009-12-03 17:46:00,17851.0,United Kingdom
2009-12-03 17:48:00,12931.0,United Kingdom
2009-12-03 17:52:00,14277.0,France
2009-12-03 17:57:00,14750.0,United Kingdom
2009-12-03 17:59:00,16549.0,United Kingdom
2009-12-03 18:08:00,16791.0,United Kingdom
2009-12-03 18:11:00,16558.0,United Kingdom
2009-12-03 18:12:00,15884.0,United Kingdom
2009-12-03 18:13:00,14156.0,EIRE
2009-12-03 18:23:00,15884.0,United Kingdom
2009-12-03 18:26:00,15482.0,United Kingdom
2009-12-03 18:29:00,17663.0,United Kingdom
2009-12-03 18:30:00,17343.0,United Kingdom
2009-12-03 18:36:00,17949.0,United Kingdom
2009-12-03 18:41:00,17372.0,United Kingdom
2009-12-03 18:51:00,16003.0,United Kingdom
2009-12-03 19:13:00,17432.0,United Kingdom
2009-12-03 19:22:00,14713.0,United Kingdom
2009-12-03 19:23:00,16722.0,United Kingdom
2009-12-03 19:31:00,12577.0,France
2009-12-03 20:03:00,12872.0,United Kingdom
2009-12-04 08:24:00,15755.0,United Kingdom
2009-12-04 08:36:00,14258.0,United Kingdom
2009-12-04 08:40:00,14286.0,United Kingdom
2009-12-04 08:46:00,13154.0,United Kingdom
2009-12-04 09:27:00,14564.0,Channel Islands
2009-12-04 09:31:00,13408.0,United Kingdom
2009-12-04 09:37:00,16961.0,United Kingdom
2009-12-04 09:49:00,16645.0,United Kingdom
2009-12-04 10:00:00,12714.0,France
2009-12-04 10:10:00,12525.0,France
2009-12-04 10:18:00,16335.0,United Kingdom
2009-12-04 10:28:00,14221.0,United Kingdom
2009-12-04 10:32:00,13093.0,United Kingdom
2009-12-04 10:39:00,16736.0,United Kingdom
2009-12-04 10:47:00,12759.0,Netherlands
2009-12-04 10:48:00,13666.0,United Kingdom
2009-12-04 10:52:00,13777.0,United Kingdom
2009-12-04 10:57:00,17160.0,United Kingdom
2009-12-04 11:07:00,13946.0,United Kingdom
2009-12-04 11:22:00,14723.0,United Kingdom
2009-12-04 11:32:00,14961.0,United Kingdom
2009-12-04 11:32:00,14735.0,United Kingdom
2009-12-04 11:36:00,18061.0,United Kingdom
2009-12-04 11:54:00,15581.0,United Kingdom
2009-12-04 12:03:00,15078.0,United Kingdom
2009-12-04 12:06:00,17389.0,United Kingdom
2009-12-04 12:07:00,16883.0,United Kingdom
2009-12-04 12:11:00,13175.0,United Kingdom
2009-12-04 12:12:00,17076.0,United Kingdom
2009-12-04 12:14:00,13948.0,United Kingdom
2009-12-04 12:20:00,18223.0,United Kingdom
2009-12-04 12:28:00,16192.0,United Kingdom
2009-12-04 12:29:00,16541.0,United Kingdom
2009-12-04 12:31:00,15999.0,United Kingdom
2009-12-04 12:33:00,14527.0,United Kingdom
2009-12-04 12:33:00,15109.0,United Kingdom
2009-12-04 12:36:00,14680.0,United Kingdom
2009-12-04 12:37:00,18092.0,United Kingdom
2009-12-04 12:37:00,16891.0,United Kingdom
2009-12-04 12:37:00,13481.0,United Kingdom
2009-12-04 12:41:00,13807.0,United Kingdom
2009-12-04 12:49:00,12349.0,Italy
2009-12-04 12:54:00,14979.0,United Kingdom
2009-12-04 12:59:00,14527.0,United Kingdom
2009-12-04 12:59:00,16656.0,United Kingdom
2009-12-04 13:00:00,16746.0,United Kingdom
2009-12-04 13:00:00,17157.0,United Kingdom
2009-12-04 13:01:00,15309.0,United Kingdom
2009-12-04 13:21:00,16325.0,United Kingdom
2009-12-04 13:22:00,16541.0,United Kingdom
2009-12-04 13:23:00,16723.0,United Kingdom
2009-12-04 13:31:00,16699.0,United Kingdom
2009-12-04 13:41:00,16710.0,United Kingdom
2009-12-04 13:47:00,12510.0,Spain
2009-12-04 13:51:00,12510.0,Spain
2009-12-04 13:59:00,13162.0,United Kingdom
2009-12-04 14:13:00,15382.0,United Kingdom
2009-12-04 14:14:00,13680.0,United Kingdom
2009-12-04 14:19:00,12970.0,United Kingdom
2009-12-04 14:24:00,15311.0,United Kingdom
2009-12-04 14:29:00,17841.0,United Kingdom
2009-12-04 14:33:00,17935.0,United Kingdom
2009-12-04 14:35:00,17593.0,United Kingdom
2009-12-04 14:37:00,17243.0,United Kingdom
2009-12-04 14:40:00,17193.0,United Kingdom
2009-12-04 14:52:00,12835.0,United Kingdom
2009-12-04 14:56:00,15767.0,United Kingdom
2009-12-04 14:56:00,17151.0,United Kingdom
2009-12-04 15:11:00,16451.0,United Kingdom
2009-12-04 15:16:00,17961.0,United Kingdom
2009-12-04 15:18:00,17127.0,United Kingdom
2009-12-04 15:26:00,13694.0,United Kingdom
2009-12-04 15:27:00,14087.0,United Kingdom
2009-12-04 15:27:00,13694.0,United Kingdom
2009-12-04 15:28:00,13733.0,United Kingdom
2009-12-04 15:29:00,13694.0,United Kingdom
2009-12-04 15:30:00,18181.0,United Kingdom
2009-12-04 15:40:00,13174.0,United Kingdom
2009-12-04 15:41:00,13329.0,United Kingdom
2009-12-04 15:43:00,17421.0,United Kingdom
2009-12-04 15:48:00,14087.0,United Kingdom
2009-12-04 16:12:00,16351.0,United Kingdom
2009-12-04 16:13:00,15684.0,United Kingdom
2009-12-04 16:22:00,17884.0,United Kingdom
2009-12-04 16:23:00,17884.0,United Kingdom
2009-12-04 16:24:00,17884.0,United Kingdom
2009-12-04 16:37:00,15514.0,United Kingdom
2009-12-04 16:39:00,13093.0,United Kingdom
2009-12-04 16:45:00,17884.0,United Kingdom
2009-12-04 16:51:00,18225.0,United Kingdom
2009-12-04 16:52:00,13679.0,United Kingdom
2009-12-04 16:52:00,18225.0,United Kingdom
2009-12-04 17:31:00,12748.0,United Kingdom
2009-12-05 10:11:00,13199.0,United Kingdom
2009-12-05 10:25:00,13487.0,United Kingdom
2009-12-05 10:27:00,17018.0,United Kingdom
2009-12-05 10:31:00,18071.0,United Kingdom
2009-12-05 10:44:00,16593.0,United Kingdom
2009-12-05 10:58:00,14238.0,United Kingdom
2009-12-05 11:19:00,15223.0,United Kingdom
2009-12-05 12:01:00,17593.0,United Kingdom
2009-12-05 12:02:00,13021.0,United Kingdom
2009-12-05 12:13:00,17115.0,United Kingdom
2009-12-05 12:28:00,17850.0,United Kingdom
2009-12-05 12:36:00,14239.0,United Kingdom
2009-12-05 12:42:00,13999.0,United Kingdom
2009-12-05 13:12:00,13958.0,United Kingdom
2009-12-05 13:13:00,13958.0,United Kingdom
2009-12-05 13:17:00,13641.0,United Kingdom
2009-12-05 13:26:00,17850.0,United Kingdom
2009-12-05 13:29:00,15420.0,United Kingdom
2009-12-05 13:32:00,12359.0,Cyprus
2009-12-05 13:37:00,12820.0,United Kingdom
2009-12-05 14:51:00,16410.0,United Kingdom
2009-12-05 14:57:00,15240.0,United Kingdom
2009-12-05 14:59:00,17850.0,United Kingdom
2009-12-05 15:00:00,16158.0,United Kingdom
2009-12-05 15:18:00,15484.0,United Kingdom
2009-12-05 15:26:00,14709.0,United Kingdom
2009-12-05 15:27:00,15057.0,United Kingdom
2009-12-05 15:47:00,14867.0,United Kingdom
2009-12-05 16:01:00,17642.0,United Kingdom
2009-12-05 16:01:00,17850.0,United Kingdom
2009-12-06 10:16:00,13813.0,Germany
2009-12-06 10:26:00,13589.0,United Kingdom
2009-12-06 10:30:00,12417.0,Belgium
2009-12-06 10:37:00,17920.0,United Kingdom
2009-12-06 10:38:00,12975.0,United Kingdom
2009-12-06 10:41:00,16104.0,United Kingdom
2009-12-06 10:51:00,17150.0,United Kingdom
2009-12-06 10:57:00,15059.0,United Kingdom
2009-12-06 11:13:00,17920.0,United Kingdom
2009-12-06 11:27:00,16277.0,United Kingdom
2009-12-06 11:27:00,17244.0,United Kingdom
2009-12-06 11:33:00,17850.0,United Kingdom
2009-12-06 11:45:00,15260.0,United Kingdom
2009-12-06 11:57:00,12583.0,France
2009-12-06 11:58:00,15555.0,United Kingdom
2009-12-06 12:06:00,15059.0,United Kingdom
2009-12-06 12:07:00,13736.0,United Kingdom
2009-12-06 12:09:00,13736.0,United Kingdom
2009-12-06 12:10:00,14133.0,United Kingdom
2009-12-06 12:10:00,15571.0,United Kingdom
2009-12-06 12:14:00,13448.0,United Kingdom
2009-12-06 12:16:00,17085.0,United Kingdom
2009-12-06 12:17:00,15059.0,United Kingdom
2009-12-06 12:21:00,14468.0,United Kingdom
2009-12-06 12:23:00,16395.0,United Kingdom
2009-12-06 12:26:00,16395.0,United Kingdom
2009-12-06 12:28:00,16485.0,United Kingdom
2009-12-06 12:28:00,15878.0,United Kingdom
2009-12-06 12:31:00,15860.0,United Kingdom
2009-12-06 12:34:00,16395.0,United Kingdom
2009-12-06 12:34:00,13373.0,United Kingdom
2009-12-06 12:34:00,14608.0,United Kingdom
2009-12-06 12:41:00,17850.0,United Kingdom
2009-12-06 12:42:00,16779.0,United Kingdom
2009-12-06 12:42:00,14896.0,United Kingdom
2009-12-06 12:46:00,14717.0,United Kingdom
2009-12-06 12:51:00,16964.0,United Kingdom
2009-12-06 12:52:00,15983.0,United Kingdom
2009-12-06 12:52:00,13782.0,United Kingdom
2009-12-06 12:53:00,16964.0,United Kingdom
2009-12-06 12:56:00,14454.0,United Kingdom
2009-12-06 13:00:00,16779.0,United Kingdom
2009-12-06 13:05:00,14717.0,United Kingdom
2009-12-06 13:07:00,16718.0,United Kingdom
2009-12-06 13:08:00,15751.0,United Kingdom
2009-12-06 13:10:00,14546.0,United Kingdom
2009-12-06 13:19:00,17848.0,United Kingdom
2009-12-06 13:20:00,15751.0,United Kingdom
2009-12-06 13:21:00,15751.0,United Kingdom
